Year,State,Model,Response,Actual_Label,Gender,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
2014,MI,Gemma2B,Above,Above,Female,58.0,1.0,21.0,2.0,5360.0,26.0,0.0,40.0,2.0,1.0,55700.0
2014,MI,Gemma2B,Below,Below,Male,58.0,1.0,17.0,3.0,6320.0,26.0,0.0,40.0,1.0,1.0,22000.0
2014,MI,Gemma2B,Below,Below,Female,48.0,3.0,22.0,1.0,2310.0,26.0,1.0,35.0,2.0,1.0,980.0
2014,MI,Gemma2B,Above,Below,Female,49.0,1.0,19.0,3.0,520.0,12.0,0.0,45.0,2.0,1.0,
2014,MI,Gemma2B,Below,Below,Female,64.0,4.0,22.0,3.0,3910.0,28.0,0.0,40.0,2.0,2.0,15000.0
2014,MI,Gemma2B,Below,Above,Male,82.0,8.0,16.0,1.0,4710.0,26.0,1.0,50.0,1.0,1.0,75000.0
2014,MI,Gemma2B,Above,Below,Male,39.0,1.0,18.0,1.0,6355.0,26.0,1.0,40.0,1.0,1.0,7500.0
2014,MI,Gemma2B,Above,Below,Male,48.0,1.0,18.0,1.0,4840.0,50.0,0.0,60.0,1.0,1.0,38000.0
2014,MI,Gemma2B,Below,Above,Female,47.0,4.0,22.0,1.0,2310.0,26.0,0.0,40.0,2.0,1.0,100000.0
2014,MI,Gemma2B,Below,Below,Female,66.0,2.0,12.0,1.0,3600.0,26.0,1.0,24.0,2.0,1.0,37800.0
2014,MI,Gemma2B,Below,Below,Female,61.0,3.0,21.0,1.0,430.0,26.0,0.0,4.0,2.0,1.0,0.0
2014,MI,Gemma2B,Above,Below,Female,32.0,2.0,22.0,1.0,230.0,26.0,0.0,40.0,2.0,1.0,6000.0
2014,MI,Gemma2B,Below,Below,Female,58.0,1.0,19.0,3.0,4720.0,26.0,0.0,15.0,2.0,1.0,14000.0
2014,MI,Gemma2B,Below,Below,Female,49.0,2.0,16.0,1.0,4220.0,26.0,1.0,8.0,2.0,1.0,7600.0
2014,MI,Gemma2B,Below,Below,Female,36.0,1.0,21.0,5.0,4120.0,26.0,0.0,40.0,2.0,1.0,24000.0
2014,MI,Gemma2B,Below,Below,Male,44.0,1.0,15.0,3.0,7200.0,26.0,0.0,50.0,1.0,1.0,
2014,MI,Gemma2B,Below,Below,Female,27.0,1.0,21.0,1.0,2010.0,39.0,1.0,40.0,2.0,1.0,6000.0
2014,MI,Gemma2B,Above,Below,Male,31.0,2.0,22.0,5.0,2430.0,26.0,13.0,40.0,1.0,1.0,20000.0
2014,MI,Gemma2B,Below,Below,Female,60.0,1.0,21.0,3.0,2000.0,26.0,0.0,10.0,2.0,2.0,45600.0
2014,MI,Gemma2B,Above,Below,Male,34.0,1.0,22.0,1.0,1460.0,210.0,0.0,50.0,1.0,6.0,33000.0
2014,MI,Gemma2B,Below,Below,Male,50.0,1.0,13.0,1.0,6260.0,26.0,1.0,38.0,1.0,1.0,23000.0
2014,MI,Gemma2B,Below,Below,Male,31.0,1.0,17.0,5.0,6730.0,26.0,0.0,65.0,1.0,1.0,
2014,MI,Gemma2B,Below,Below,Male,22.0,1.0,19.0,5.0,4020.0,26.0,2.0,21.0,1.0,2.0,
2014,MI,Gemma2B,Below,Below,Male,54.0,1.0,19.0,1.0,710.0,26.0,1.0,44.0,1.0,1.0,3200.0
2014,MI,Gemma2B,Below,Below,Male,68.0,1.0,21.0,1.0,2010.0,38.0,0.0,35.0,1.0,1.0,0.0
2014,MI,Gemma2B,Below,Below,Male,39.0,1.0,16.0,5.0,6050.0,26.0,2.0,29.0,1.0,1.0,25050.0
2014,MI,Gemma2B,Above,Below,Male,48.0,1.0,19.0,5.0,4760.0,26.0,12.0,40.0,1.0,1.0,0.0
2014,MI,Gemma2B,Below,Below,Female,20.0,1.0,21.0,5.0,4110.0,26.0,13.0,50.0,2.0,1.0,14500.0
2014,MI,Gemma2B,Below,Below,Female,51.0,1.0,20.0,1.0,800.0,26.0,0.0,40.0,2.0,1.0,
2014,MI,Gemma2B,Above,Below,Female,39.0,1.0,21.0,1.0,800.0,19.0,1.0,45.0,2.0,1.0,0.0
2014,MI,Gemma2B,Below,Below,Male,47.0,1.0,16.0,1.0,9130.0,26.0,0.0,60.0,1.0,1.0,15400.0
2014,MI,Gemma2B,Below,Below,Female,58.0,1.0,19.0,1.0,2630.0,26.0,1.0,30.0,2.0,1.0,16800.0
2014,MI,Gemma2B,Below,Below,Male,21.0,1.0,21.0,5.0,1460.0,248.0,0.0,40.0,1.0,1.0,
2014,MI,Gemma2B,Below,Above,Female,47.0,2.0,19.0,1.0,530.0,26.0,0.0,40.0,2.0,1.0,346000.0
2014,MI,Gemma2B,Above,Below,Male,59.0,7.0,19.0,1.0,430.0,26.0,1.0,80.0,1.0,1.0,
2014,MI,Gemma2B,Above,Below,Male,24.0,2.0,21.0,5.0,3255.0,26.0,0.0,36.0,1.0,1.0,15700.0
2014,MI,Gemma2B,Below,Below,Male,28.0,1.0,20.0,5.0,6260.0,26.0,0.0,40.0,1.0,1.0,10000.0
2014,MI,Gemma2B,Below,Below,Female,43.0,1.0,21.0,1.0,430.0,38.0,0.0,40.0,2.0,1.0,
2014,MI,Gemma2B,Below,Above,Male,64.0,6.0,19.0,1.0,205.0,26.0,0.0,30.0,1.0,1.0,92000.0
2014,MI,Gemma2B,Below,Above,Male,49.0,4.0,19.0,1.0,3800.0,26.0,1.0,48.0,1.0,1.0,166000.0
2014,MI,Gemma2B,Below,Below,Male,29.0,2.0,22.0,1.0,2040.0,239.0,0.0,32.0,1.0,1.0,48800.0
2014,MI,Gemma2B,Above,Below,Female,50.0,1.0,21.0,1.0,1020.0,26.0,0.0,40.0,2.0,1.0,0.0
2014,MI,Gemma2B,Below,Below,Female,43.0,1.0,21.0,1.0,3300.0,152.0,0.0,40.0,2.0,1.0,
2014,MI,Gemma2B,Below,Above,Female,46.0,1.0,23.0,1.0,2100.0,26.0,1.0,30.0,2.0,1.0,78000.0
2014,MI,Gemma2B,Below,Below,Male,35.0,1.0,21.0,1.0,110.0,26.0,0.0,45.0,1.0,1.0,40000.0
2014,MI,Gemma2B,Below,Below,Male,63.0,1.0,21.0,1.0,6230.0,6.0,0.0,40.0,1.0,1.0,
2014,MI,Gemma2B,Above,Above,Male,44.0,1.0,18.0,1.0,4700.0,26.0,0.0,55.0,1.0,1.0,70000.0
2014,MI,Gemma2B,Above,Below,Male,52.0,1.0,16.0,1.0,7315.0,39.0,1.0,40.0,1.0,1.0,
2014,MI,Gemma2B,Below,Below,Female,28.0,1.0,21.0,1.0,800.0,26.0,1.0,40.0,2.0,1.0,0.0
2014,MI,Gemma2B,Below,Below,Female,54.0,6.0,16.0,1.0,4510.0,26.0,0.0,25.0,2.0,1.0,0.0
2014,MI,Gemma2B,Above,Below,Male,57.0,1.0,16.0,3.0,6320.0,26.0,0.0,50.0,1.0,1.0,0.0
2014,MI,Gemma2B,Below,Below,Male,59.0,1.0,21.0,1.0,300.0,26.0,1.0,50.0,1.0,1.0,1600.0
2014,MI,Gemma2B,Below,Above,Male,33.0,2.0,22.0,1.0,2040.0,2.0,0.0,50.0,1.0,1.0,59100.0
2014,MI,Gemma2B,Below,Below,Female,62.0,3.0,21.0,5.0,1240.0,39.0,0.0,65.0,2.0,1.0,
2014,MI,Gemma2B,Above,Below,Male,53.0,1.0,21.0,5.0,4760.0,18.0,2.0,32.0,1.0,1.0,
2014,MI,Gemma2B,Below,Above,Female,27.0,1.0,16.0,5.0,5240.0,26.0,2.0,40.0,2.0,1.0,135000.0
2014,MI,Gemma2B,Below,Below,Male,44.0,1.0,14.0,3.0,5610.0,26.0,2.0,40.0,1.0,2.0,30600.0
2014,MI,Gemma2B,Below,Below,Female,24.0,1.0,21.0,5.0,2630.0,26.0,13.0,45.0,2.0,1.0,26800.0
2014,MI,Gemma2B,Above,Below,Male,65.0,2.0,22.0,1.0,2040.0,301.0,0.0,60.0,1.0,1.0,1600.0
2014,MI,Gemma2B,Above,Below,Male,54.0,6.0,22.0,1.0,1020.0,210.0,0.0,40.0,1.0,6.0,0.0
2014,MI,Gemma2B,Below,Below,Female,20.0,1.0,19.0,5.0,4760.0,26.0,17.0,15.0,2.0,1.0,0.0
2014,MI,Gemma2B,Below,Below,Male,65.0,1.0,21.0,1.0,4820.0,36.0,0.0,40.0,1.0,1.0,500.0
2014,MI,Gemma2B,Above,Below,Female,71.0,2.0,22.0,1.0,2040.0,21.0,0.0,45.0,2.0,1.0,10800.0
2014,MI,Gemma2B,Below,Below,Male,20.0,1.0,18.0,5.0,430.0,40.0,2.0,50.0,1.0,1.0,
2014,MI,Gemma2B,Below,Below,Male,39.0,1.0,16.0,5.0,8530.0,26.0,2.0,40.0,1.0,1.0,
2014,MI,Gemma2B,Below,Below,Female,46.0,1.0,16.0,3.0,7855.0,26.0,0.0,48.0,2.0,1.0,2300.0
2014,MI,Gemma2B,Below,Below,Male,18.0,1.0,14.0,5.0,4430.0,45.0,2.0,17.0,1.0,1.0,
2014,MI,Gemma2B,Below,Below,Female,41.0,1.0,14.0,5.0,4760.0,26.0,2.0,22.0,2.0,1.0,13200.0
2014,MI,Gemma2B,Below,Above,Female,23.0,1.0,19.0,5.0,1030.0,26.0,0.0,20.0,2.0,1.0,60000.0
2014,MI,Gemma2B,Below,Below,Female,62.0,1.0,16.0,1.0,5100.0,26.0,0.0,40.0,2.0,1.0,0.0
2014,MI,Gemma2B,Below,Below,Male,67.0,6.0,16.0,1.0,4250.0,26.0,0.0,15.0,1.0,1.0,4000.0
2014,MI,Gemma2B,Above,Below,Female,40.0,2.0,22.0,5.0,800.0,26.0,0.0,45.0,2.0,1.0,18000.0
2014,MI,Gemma2B,Below,Below,Male,59.0,1.0,21.0,1.0,1530.0,26.0,0.0,40.0,1.0,1.0,42000.0
2014,MI,Gemma2B,Below,Below,Male,60.0,2.0,19.0,1.0,8610.0,26.0,0.0,40.0,1.0,1.0,14000.0
2014,MI,Gemma2B,Below,Above,Male,50.0,1.0,20.0,1.0,1550.0,26.0,0.0,40.0,1.0,1.0,70000.0
2014,MI,Gemma2B,Below,Below,Female,41.0,2.0,21.0,5.0,800.0,26.0,0.0,50.0,2.0,1.0,
2014,MI,Gemma2B,Below,Below,Male,36.0,1.0,21.0,1.0,430.0,26.0,0.0,50.0,1.0,1.0,5000.0
2014,MI,Gemma2B,Below,Below,Male,69.0,3.0,19.0,1.0,3800.0,26.0,0.0,12.0,1.0,1.0,8500.0
2014,MI,Gemma2B,Above,Below,Female,68.0,1.0,22.0,1.0,840.0,39.0,1.0,50.0,2.0,1.0,
2014,MI,Gemma2B,Below,Below,Female,40.0,2.0,16.0,1.0,2050.0,26.0,4.0,40.0,2.0,1.0,21000.0
2014,MI,Gemma2B,Below,Below,Male,60.0,6.0,16.0,1.0,6420.0,26.0,0.0,20.0,1.0,1.0,
2014,MI,Gemma2B,Below,Below,Male,17.0,1.0,13.0,5.0,4030.0,2.0,2.0,10.0,1.0,9.0,37000.0
2014,MI,Gemma2B,Below,Below,Male,35.0,1.0,21.0,5.0,1430.0,26.0,13.0,40.0,1.0,1.0,20000.0
2014,MI,Gemma2B,Above,Above,Male,45.0,1.0,11.0,4.0,4220.0,26.0,0.0,35.0,1.0,1.0,57000.0
2014,MI,Gemma2B,Below,Below,Female,56.0,3.0,18.0,3.0,5860.0,26.0,13.0,40.0,2.0,1.0,17400.0
2014,MI,Gemma2B,Above,Below,Male,46.0,1.0,21.0,1.0,565.0,26.0,0.0,48.0,1.0,1.0,12430.0
2014,MI,Gemma2B,Below,Below,Female,24.0,4.0,21.0,5.0,2200.0,26.0,0.0,40.0,2.0,1.0,24000.0
2014,MI,Gemma2B,Below,Below,Male,32.0,1.0,19.0,1.0,430.0,26.0,1.0,40.0,1.0,1.0,35000.0
2014,MI,Gemma2B,Above,Below,Male,50.0,1.0,21.0,1.0,430.0,18.0,0.0,60.0,1.0,1.0,49800.0
2014,MI,Gemma2B,Below,Below,Female,17.0,1.0,14.0,5.0,6050.0,26.0,3.0,12.0,2.0,2.0,3000.0
2014,MI,Gemma2B,Below,Below,Female,41.0,1.0,21.0,1.0,5000.0,26.0,1.0,18.0,2.0,1.0,17300.0
2014,MI,Gemma2B,Below,Below,Male,25.0,1.0,21.0,1.0,1530.0,26.0,0.0,50.0,1.0,1.0,11500.0
2014,MI,Gemma2B,Below,Below,Female,35.0,1.0,20.0,1.0,3255.0,26.0,0.0,24.0,2.0,1.0,0.0
2014,MI,Gemma2B,Below,Below,Female,19.0,1.0,16.0,5.0,4720.0,26.0,2.0,12.0,2.0,1.0,26900.0
2014,MI,Gemma2B,Below,Above,Female,23.0,1.0,22.0,5.0,800.0,26.0,3.0,45.0,2.0,1.0,116000.0
2014,MI,Gemma2B,Below,Below,Female,45.0,6.0,14.0,1.0,4610.0,26.0,0.0,30.0,2.0,1.0,
2014,MI,Gemma2B,Below,Below,Male,55.0,4.0,23.0,1.0,2100.0,26.0,0.0,41.0,1.0,1.0,27504.0
2014,MI,Gemma2B,Below,Below,Female,25.0,2.0,20.0,5.0,3255.0,26.0,0.0,40.0,2.0,1.0,14000.0
2014,MI,Gemma2B,Below,Below,Male,22.0,1.0,20.0,5.0,6220.0,26.0,2.0,20.0,1.0,1.0,0.0
2014,MI,Gemma2B,Below,Above,Female,24.0,3.0,21.0,1.0,2310.0,26.0,0.0,50.0,2.0,1.0,70000.0
2014,MI,Gemma2B,Below,Above,Male,33.0,1.0,19.0,5.0,5610.0,26.0,2.0,45.0,1.0,1.0,104000.0
2014,MI,Gemma2B,Above,Below,Male,57.0,1.0,21.0,1.0,4850.0,26.0,0.0,50.0,1.0,1.0,
2014,MI,Gemma2B,Below,Below,Male,50.0,1.0,18.0,1.0,8920.0,301.0,1.0,40.0,1.0,1.0,
2014,MI,Gemma2B,Below,Above,Male,36.0,1.0,18.0,1.0,9600.0,26.0,0.0,40.0,1.0,1.0,58000.0
2014,MI,Gemma2B,Above,Below,Female,61.0,1.0,16.0,1.0,4400.0,18.0,0.0,40.0,2.0,1.0,48000.0
2014,MI,Gemma2B,Above,Below,Female,45.0,2.0,22.0,1.0,2000.0,26.0,1.0,37.0,2.0,1.0,12000.0
2014,MI,Gemma2B,Above,Below,Male,47.0,4.0,22.0,3.0,1820.0,26.0,0.0,37.0,1.0,1.0,240.0
2014,MI,Gemma2B,Below,Below,Female,39.0,5.0,18.0,5.0,5550.0,26.0,0.0,40.0,2.0,2.0,18000.0
2014,MI,Gemma2B,Above,Below,Male,40.0,1.0,16.0,1.0,6200.0,26.0,0.0,47.0,1.0,1.0,39100.0
2014,MI,Gemma2B,Below,Above,Female,17.0,1.0,13.0,5.0,4720.0,26.0,2.0,3.0,2.0,2.0,81000.0
2014,MI,Gemma2B,Above,Below,Male,44.0,1.0,16.0,2.0,8250.0,26.0,0.0,40.0,1.0,1.0,
2014,MI,Gemma2B,Below,Below,Female,46.0,6.0,22.0,1.0,4700.0,26.0,1.0,14.0,2.0,1.0,0.0
2014,MI,Gemma2B,Above,Below,Female,53.0,7.0,21.0,1.0,430.0,26.0,1.0,50.0,2.0,1.0,9500.0
2014,MI,Gemma2B,Below,Below,Female,50.0,3.0,19.0,1.0,5940.0,26.0,1.0,6.0,2.0,1.0,0.0
2014,MI,Gemma2B,Below,Above,Male,71.0,1.0,16.0,1.0,4760.0,26.0,0.0,30.0,1.0,1.0,185000.0
2014,MI,Gemma2B,Below,Below,Female,56.0,6.0,16.0,3.0,4610.0,26.0,0.0,20.0,2.0,1.0,22200.0
2014,MI,Gemma2B,Below,Above,Male,52.0,1.0,16.0,1.0,310.0,26.0,0.0,50.0,1.0,1.0,75000.0
2014,MI,Gemma2B,Below,Below,Male,62.0,6.0,20.0,3.0,7010.0,26.0,0.0,30.0,1.0,1.0,18000.0
2014,MI,Gemma2B,Below,Below,Female,52.0,1.0,19.0,1.0,5100.0,373.0,1.0,24.0,2.0,1.0,46100.0
2014,MI,Gemma2B,Below,Below,Female,65.0,6.0,21.0,1.0,2600.0,26.0,1.0,30.0,2.0,1.0,6400.0
2014,MI,Gemma2B,Below,Above,Male,29.0,1.0,20.0,1.0,4020.0,26.0,16.0,40.0,1.0,1.0,97080.0
2014,MI,Gemma2B,Below,Below,Female,43.0,4.0,16.0,3.0,3600.0,26.0,13.0,40.0,2.0,1.0,19600.0
2014,MI,Gemma2B,Below,Below,Male,49.0,1.0,15.0,1.0,20.0,26.0,0.0,55.0,1.0,1.0,39500.0
2014,MI,Gemma2B,Below,Above,Female,40.0,1.0,21.0,1.0,1010.0,51.0,0.0,40.0,2.0,1.0,57000.0
2014,MI,Gemma2B,Below,Below,Female,24.0,1.0,20.0,1.0,4050.0,26.0,2.0,35.0,2.0,1.0,37600.0
2014,MI,Gemma2B,Below,Below,Female,66.0,2.0,21.0,1.0,2750.0,26.0,0.0,4.0,2.0,1.0,26600.0
2014,MI,Gemma2B,Below,Below,Female,48.0,2.0,20.0,1.0,5240.0,26.0,0.0,40.0,2.0,1.0,40000.0
2016,CA,Gemma2B,Below,Below,Female,57.0,6.0,16.0,5.0,4510.0,247.0,5.0,40.0,2.0,6.0,
2016,CA,Gemma2B,Below,Below,Female,27.0,1.0,21.0,5.0,50.0,6.0,2.0,40.0,2.0,6.0,10000.0
2016,CA,Gemma2B,Below,Above,Male,21.0,1.0,19.0,5.0,5860.0,6.0,7.0,30.0,1.0,1.0,130000.0
2016,CA,Gemma2B,Below,Below,Male,46.0,1.0,24.0,1.0,110.0,102.0,0.0,40.0,1.0,1.0,
2016,CA,Gemma2B,Below,Below,Male,44.0,1.0,20.0,1.0,8640.0,6.0,1.0,40.0,1.0,1.0,15200.0
2016,CA,Gemma2B,Below,Below,Female,35.0,4.0,21.0,5.0,2330.0,6.0,2.0,12.0,2.0,1.0,0.0
2016,CA,Gemma2B,Below,Below,Male,20.0,3.0,16.0,5.0,136.0,6.0,7.0,8.0,1.0,1.0,0.0
2016,CA,Gemma2B,Above,Below,Male,41.0,1.0,21.0,1.0,8740.0,247.0,0.0,40.0,1.0,6.0,
2016,CA,Gemma2B,Above,Below,Female,43.0,1.0,23.0,1.0,430.0,120.0,0.0,60.0,2.0,1.0,23500.0
2016,CA,Gemma2B,Below,Below,Female,21.0,2.0,19.0,5.0,4720.0,303.0,2.0,28.0,2.0,2.0,48000.0
2016,CA,Gemma2B,Below,Below,Male,19.0,1.0,14.0,5.0,7200.0,6.0,2.0,40.0,1.0,1.0,44000.0
2016,CA,Gemma2B,Below,Below,Female,62.0,1.0,21.0,1.0,4110.0,207.0,0.0,10.0,2.0,6.0,30000.0
2016,CA,Gemma2B,Below,Below,Female,36.0,3.0,22.0,1.0,2310.0,312.0,0.0,30.0,2.0,1.0,0.0
2016,CA,Gemma2B,Above,Above,Male,54.0,6.0,9.0,1.0,6260.0,303.0,0.0,45.0,1.0,8.0,61000.0
2016,CA,Gemma2B,Above,Below,Male,34.0,1.0,15.0,5.0,9420.0,303.0,2.0,40.0,1.0,1.0,0.0
2016,CA,Gemma2B,Below,Above,Male,72.0,1.0,1.0,1.0,4140.0,233.0,8.0,24.0,1.0,6.0,53000.0
2016,CA,Gemma2B,Below,Above,Female,57.0,4.0,20.0,3.0,4610.0,327.0,0.0,40.0,2.0,1.0,140000.0
2016,CA,Gemma2B,Above,Below,Female,42.0,2.0,21.0,1.0,2310.0,51.0,1.0,55.0,2.0,1.0,22300.0
2016,CA,Gemma2B,Below,Below,Male,19.0,1.0,19.0,5.0,9610.0,416.0,3.0,16.0,1.0,2.0,8400.0
2016,CA,Gemma2B,Below,Above,Male,58.0,1.0,19.0,3.0,4850.0,6.0,2.0,40.0,1.0,1.0,121000.0
2016,CA,Gemma2B,Above,Above,Male,33.0,4.0,21.0,1.0,2310.0,303.0,1.0,36.0,1.0,8.0,110000.0
2016,CA,Gemma2B,Below,Below,Female,65.0,6.0,6.0,1.0,4230.0,312.0,1.0,24.0,2.0,8.0,
2016,CA,Gemma2B,Below,Below,Female,26.0,5.0,20.0,1.0,430.0,27.0,0.0,50.0,2.0,1.0,18000.0
2016,CA,Gemma2B,Below,Below,Male,54.0,4.0,15.0,3.0,3800.0,6.0,16.0,15.0,1.0,2.0,14800.0
2016,CA,Gemma2B,Below,Below,Female,41.0,1.0,22.0,1.0,800.0,207.0,1.0,40.0,2.0,6.0,50000.0
2016,CA,Gemma2B,Below,Below,Female,22.0,1.0,21.0,5.0,630.0,6.0,13.0,55.0,2.0,1.0,0.0
2016,CA,Gemma2B,Above,Below,Male,37.0,1.0,21.0,1.0,8965.0,212.0,10.0,40.0,1.0,1.0,39000.0
2016,CA,Gemma2B,Below,Below,Male,73.0,7.0,22.0,1.0,1720.0,207.0,1.0,15.0,1.0,6.0,0.0
2016,CA,Gemma2B,Below,Above,Male,41.0,6.0,21.0,1.0,6230.0,6.0,0.0,30.0,1.0,1.0,175500.0
2016,CA,Gemma2B,Below,Below,Male,55.0,1.0,16.0,5.0,6200.0,164.0,11.0,40.0,1.0,1.0,10000.0
2016,CA,Gemma2B,Below,Below,Female,29.0,1.0,22.0,5.0,430.0,6.0,0.0,40.0,2.0,1.0,14000.0
2016,CA,Gemma2B,Below,Below,Female,53.0,1.0,16.0,1.0,5240.0,6.0,0.0,40.0,2.0,1.0,12000.0
2016,CA,Gemma2B,Below,Above,Female,32.0,1.0,12.0,1.0,4230.0,303.0,0.0,12.0,2.0,8.0,75000.0
2016,CA,Gemma2B,Below,Below,Female,50.0,4.0,16.0,5.0,4220.0,17.0,0.0,40.0,2.0,2.0,0.0
2016,CA,Gemma2B,Below,Above,Male,53.0,4.0,21.0,1.0,430.0,6.0,1.0,40.0,1.0,1.0,73000.0
2016,CA,Gemma2B,Below,Below,Female,27.0,1.0,21.0,1.0,3255.0,19.0,1.0,40.0,2.0,1.0,10600.0
2016,CA,Gemma2B,Below,Below,Male,58.0,1.0,19.0,1.0,6355.0,6.0,0.0,40.0,1.0,1.0,
2016,CA,Gemma2B,Below,Above,Female,29.0,2.0,21.0,5.0,725.0,6.0,2.0,43.0,2.0,6.0,170000.0
2016,CA,Gemma2B,Above,Below,Male,39.0,7.0,21.0,4.0,10.0,210.0,0.0,45.0,1.0,6.0,20800.0
2016,CA,Gemma2B,Below,Below,Male,33.0,1.0,16.0,1.0,3930.0,6.0,9.0,40.0,1.0,1.0,0.0
2016,CA,Gemma2B,Below,Below,Male,54.0,1.0,21.0,1.0,2145.0,53.0,0.0,40.0,1.0,1.0,6000.0
2016,CA,Gemma2B,Above,Above,Male,51.0,1.0,6.0,1.0,6230.0,303.0,1.0,40.0,1.0,1.0,132000.0
2016,CA,Gemma2B,Above,Above,Female,27.0,3.0,21.0,5.0,2160.0,6.0,13.0,40.0,2.0,1.0,157000.0
2016,CA,Gemma2B,Below,Below,Female,30.0,1.0,19.0,1.0,50.0,6.0,0.0,30.0,2.0,9.0,30000.0
2016,CA,Gemma2B,Above,Below,Male,58.0,1.0,9.0,1.0,6050.0,303.0,0.0,40.0,1.0,1.0,0.0
2016,CA,Gemma2B,Below,Above,Male,38.0,1.0,16.0,1.0,9620.0,6.0,1.0,40.0,1.0,1.0,90000.0
2016,CA,Gemma2B,Below,Below,Male,55.0,1.0,19.0,3.0,7750.0,303.0,0.0,40.0,1.0,3.0,22000.0
2016,CA,Gemma2B,Below,Below,Male,39.0,1.0,14.0,4.0,4250.0,303.0,13.0,40.0,1.0,1.0,
2016,CA,Gemma2B,Below,Below,Male,24.0,1.0,21.0,5.0,630.0,6.0,13.0,40.0,1.0,9.0,2200.0
2016,CA,Gemma2B,Below,Below,Male,46.0,1.0,20.0,1.0,2600.0,247.0,0.0,40.0,1.0,6.0,1300.0
2016,CA,Gemma2B,Below,Below,Female,24.0,1.0,18.0,5.0,9640.0,6.0,13.0,35.0,2.0,8.0,50000.0
2016,CA,Gemma2B,Above,Below,Female,51.0,6.0,21.0,1.0,4200.0,6.0,1.0,40.0,2.0,2.0,
2016,CA,Gemma2B,Below,Above,Female,51.0,1.0,16.0,3.0,4230.0,26.0,13.0,50.0,2.0,1.0,120000.0
2016,CA,Gemma2B,Above,Below,Female,46.0,2.0,18.0,5.0,430.0,6.0,0.0,50.0,2.0,2.0,0.0
2016,CA,Gemma2B,Below,Below,Female,37.0,1.0,18.0,1.0,5860.0,6.0,1.0,20.0,2.0,1.0,33200.0
2016,CA,Gemma2B,Above,Below,Female,44.0,1.0,21.0,1.0,1020.0,40.0,1.0,40.0,2.0,1.0,50000.0
2016,CA,Gemma2B,Above,Below,Female,55.0,7.0,22.0,3.0,2600.0,110.0,0.0,40.0,2.0,1.0,0.0
2016,CA,Gemma2B,Below,Above,Female,49.0,1.0,22.0,1.0,5700.0,39.0,1.0,30.0,2.0,1.0,56800.0
2016,CA,Gemma2B,Below,Below,Female,33.0,1.0,19.0,5.0,350.0,6.0,0.0,40.0,2.0,8.0,50000.0
2016,CA,Gemma2B,Below,Below,Female,47.0,1.0,13.0,5.0,4130.0,233.0,13.0,20.0,2.0,6.0,600.0
2016,CA,Gemma2B,Above,Below,Male,62.0,1.0,15.0,4.0,9130.0,6.0,2.0,50.0,1.0,1.0,18900.0
2016,CA,Gemma2B,Below,Below,Male,27.0,1.0,20.0,5.0,2200.0,6.0,17.0,10.0,1.0,1.0,10200.0
2016,CA,Gemma2B,Below,Above,Female,25.0,1.0,18.0,5.0,4020.0,6.0,2.0,40.0,2.0,8.0,113300.0
2016,CA,Gemma2B,Below,Below,Male,49.0,1.0,21.0,5.0,4850.0,215.0,0.0,50.0,1.0,6.0,0.0
2016,CA,Gemma2B,Above,Below,Male,39.0,1.0,21.0,5.0,4850.0,6.0,0.0,60.0,1.0,1.0,20000.0
2016,CA,Gemma2B,Above,Below,Female,29.0,1.0,22.0,5.0,1007.0,6.0,0.0,40.0,2.0,6.0,0.0
2016,CA,Gemma2B,Below,Below,Female,19.0,1.0,19.0,5.0,4760.0,6.0,2.0,15.0,2.0,1.0,34400.0
2016,CA,Gemma2B,Below,Below,Female,49.0,1.0,16.0,3.0,4760.0,48.0,0.0,40.0,2.0,1.0,0.0
2016,CA,Gemma2B,Above,Below,Female,49.0,1.0,16.0,1.0,4720.0,207.0,1.0,40.0,2.0,6.0,14600.0
2016,CA,Gemma2B,Above,Below,Female,65.0,1.0,16.0,2.0,540.0,6.0,0.0,40.0,2.0,1.0,0.0
2016,CA,Gemma2B,Below,Above,Male,52.0,1.0,23.0,1.0,10.0,26.0,0.0,40.0,1.0,1.0,100000.0
2016,CA,Gemma2B,Above,Above,Female,39.0,1.0,23.0,3.0,3060.0,32.0,0.0,80.0,2.0,1.0,170000.0
2016,CA,Gemma2B,Below,Below,Female,39.0,7.0,21.0,1.0,4920.0,6.0,2.0,15.0,2.0,1.0,26000.0
2016,CA,Gemma2B,Below,Above,Male,55.0,7.0,21.0,1.0,2710.0,6.0,0.0,40.0,1.0,1.0,60000.0
2016,CA,Gemma2B,Below,Above,Female,41.0,1.0,16.0,1.0,3645.0,303.0,1.0,40.0,2.0,1.0,65000.0
2016,CA,Gemma2B,Below,Below,Female,26.0,6.0,19.0,5.0,4810.0,6.0,0.0,30.0,2.0,1.0,20000.0
2016,CA,Gemma2B,Below,Below,Female,28.0,1.0,20.0,5.0,3640.0,6.0,0.0,40.0,2.0,1.0,20000.0
2016,CA,Gemma2B,Below,Below,Male,46.0,1.0,17.0,3.0,3930.0,34.0,4.0,16.0,1.0,1.0,16200.0
2016,CA,Gemma2B,Below,Below,Male,65.0,6.0,16.0,1.0,4710.0,6.0,0.0,40.0,1.0,1.0,21600.0
2016,CA,Gemma2B,Below,Below,Female,42.0,2.0,22.0,1.0,136.0,200.0,1.0,40.0,2.0,9.0,
